path,line,text
docs/spec/Section 7 - Assets.md,151,- watchlist.html (4.9)
docs/spec/Section 7 - Assets.md,155,assets/networks/<network>.png
docs/spec/Section 7 - Assets.md,159,Required for:
docs/spec/Section 7 - Assets.md,160,- watchlist.html (4.9)
docs/spec/Section 7 - Assets.md,165,assets/streaming/<service>.png
docs/spec/Section 7 - Assets.md,170,## 7.5 — Forbidden Assets
docs/spec/Section 7 - Assets.md,173,The following are strictly forbidden:
docs/spec/Section 7 - Assets.md,177,- Any non‑local asset references
docs/spec/Section 7 - Assets.md,180,The following must not be used:
docs/spec/Section 7 - Assets.md,186,### 7.5.3 — Inline Base64 Assets
docs/spec/Section 7 - Assets.md,193,`watchlist.html` may embed small inline SVGs if required for layout.
docs/spec/Section 7 - Assets.md,197,## 7.6 — Asset Validation Rules
docs/spec/Section 7 - Assets.md,198,All assets must satisfy:
docs/spec/Section 7 - Assets.md,204,- No missing posters/backdrops for watchlisted shows
docs/spec/Section 7 - Assets.md,206,- No unused assets in the repo
docs/spec/Section 7 - Assets.md,208,The build pipeline (Section 9) must include an asset validation step.
docs/spec/Section 7 - Assets.md,212,## 7.7 — watchlist.html (Section 4.9) Asset Requirements
docs/spec/Section 7 - Assets.md,213,The standalone watchlist page requires:
docs/spec/Section 7 - Assets.md,216,assets/posters/shows/<slug>.jpg
docs/spec/Section 7 - Assets.md,217,assets/backdrops/shows/<slug>.jpg
docs/spec/Section 7 - Assets.md,218,assets/networks/<network>.png
docs/spec/Section 7 - Assets.md,219,assets/streaming/<service>.png
docs/spec/Section 7 - Assets.md,222,Fallbacks must be used when assets are missing.
docs/spec/Section 7 - Assets.md,224,watchlist.html must not reference:
docs/spec/Section 7 - Assets.md,231,# End of Section 7 — Assets
docs/spec/Section 8 - Scripts.md,4,**Version:** V0.01 (Updated for Phase 4.x)
docs/spec/Section 8 - Scripts.md,15,- downloading and organizing local assets
docs/spec/Section 8 - Scripts.md,16,- maintaining version metadata
docs/spec/Section 8 - Scripts.md,21,"This section describes **what each script must accomplish**, **what data it interacts with**, and **what guarantees it must uphold**, without specifying algorithms or code‑like logic."
docs/spec/Section 8 - Scripts.md,28,### **A. watchlist.html (Section 4.9)**
docs/spec/Section 8 - Scripts.md,29,"- watchlist.html is a **standalone, non‑SPA page**"
docs/spec/Section 8 - Scripts.md,33,- No script in this section is responsible for watchlist.html behavior
docs/spec/Section 8 - Scripts.md,35,### **B. Asset Requirements (Section 7)**
docs/spec/Section 8 - Scripts.md,36,Scripts that download or validate assets must ensure:
docs/spec/Section 8 - Scripts.md,39,- all asset paths match the canonical hierarchy
docs/spec/Section 8 - Scripts.md,42,All scripts must ensure:
docs/spec/Section 8 - Scripts.md,46,- no removal of fields required by watchlist.html
docs/spec/Section 8 - Scripts.md,50,# **8.1 — audit_versions.py**
docs/spec/Section 8 - Scripts.md,52,"Ensures that all metadata, assets, and local datasets are internally consistent, versioned correctly, and aligned with the expected schema."
docs/spec/Section 8 - Scripts.md,55,- Validate version numbers across all data sources
docs/spec/Section 8 - Scripts.md,56,- Confirm that local metadata files match expected schema versions
docs/spec/Section 8 - Scripts.md,57,- Ensure that asset directories contain the correct files
docs/spec/Section 8 - Scripts.md,58,- Identify missing or outdated assets
docs/spec/Section 8 - Scripts.md,64,- Local asset directories
docs/spec/Section 8 - Scripts.md,65,- Version manifest
docs/spec/Section 8 - Scripts.md,71,- Version summary
docs/spec/Section 8 - Scripts.md,76,- No modification of assets
docs/spec/Section 8 - Scripts.md,77,- Pure validation and reporting
docs/spec/Section 8 - Scripts.md,80,- Informs image‑downloading scripts of missing assets
docs/spec/Section 8 - Scripts.md,85,- Profile‑aware version auditing
docs/spec/Section 8 - Scripts.md,86,- Multi‑device version reconciliation
docs/spec/Section 8 - Scripts.md,87,- Cloud‑sync version comparison
docs/spec/Section 8 - Scripts.md,105,- Local asset directory
docs/spec/Section 8 - Scripts.md,113,- Logos must always be local
docs/spec/Section 8 - Scripts.md,114,- Logos must follow naming conventions
docs/spec/Section 8 - Scripts.md,115,- Logos must be visually consistent
docs/spec/Section 8 - Scripts.md,116,- Missing logos must be replaced with fallbacks
docs/spec/Section 8 - Scripts.md,119,"- Supports fetch_tmdb, fetch_trakt, fetch_tvmaze by ensuring logos exist"
docs/spec/Section 8 - Scripts.md,121,- Supports asset validation in audit_versions.py
docs/spec/Section 8 - Scripts.md,152,- No overwriting of authoritative fields from TMDB or Trakt
docs/spec/Section 8 - Scripts.md,158,- Works after fetch_tmdb and fetch_trakt
docs/spec/Section 8 - Scripts.md,160,- Supports audit_versions.py by ensuring metadata completeness
docs/spec/Section 8 - Scripts.md,197,- All TMDB assets must be referenced via local paths (Section 7)
docs/spec/Section 8 - Scripts.md,198,- All TMDB fields must follow the system’s formatting rules
docs/spec/Section 8 - Scripts.md,201,- Provides the base dataset for fetch_omdb and fetch_trakt
docs/spec/Section 8 - Scripts.md,202,- Supplies asset references for download_service_logos
docs/spec/Section 8 - Scripts.md,203,- Supports audit_versions.py by ensuring schema completeness
docs/spec/Section 8 - Scripts.md,212,# **8.5 — fetch_trakt.py**
docs/spec/Section 8 - Scripts.md,214,"Retrieves supplemental metadata from Trakt, especially for:"
docs/spec/Section 8 - Scripts.md,221,Trakt is a **secondary metadata source**.
docs/spec/Section 8 - Scripts.md,224,- Identify items requiring Trakt enrichment
docs/spec/Section 8 - Scripts.md,226,- Normalize and merge Trakt data into local metadata
docs/spec/Section 8 - Scripts.md,231,- Trakt identifiers
docs/spec/Section 8 - Scripts.md,233,- Trakt API responses
docs/spec/Section 8 - Scripts.md,239,- Trakt enrichment summary
docs/spec/Section 8 - Scripts.md,243,"- Trakt may only supplement, never override"
docs/spec/Section 8 - Scripts.md,244,- All merged fields must follow deterministic rules
docs/spec/Section 8 - Scripts.md,248,- Supports sync_trakt.py for watch history
docs/spec/Section 8 - Scripts.md,250,- Supports audit_versions.py by ensuring metadata completeness
docs/spec/Section 8 - Scripts.md,253,- Trakt user lists
docs/spec/Section 8 - Scripts.md,254,- Trakt recommendations
docs/spec/Section 8 - Scripts.md,255,- Multi‑profile Trakt sync
docs/spec/Section 8 - Scripts.md,293,- All merged fields must follow deterministic rules
docs/spec/Section 8 - Scripts.md,297,- Supports audit_versions.py by ensuring metadata completeness
docs/spec/Section 8 - Scripts.md,307,# **8.7 — sync_trakt.py**
docs/spec/Section 8 - Scripts.md,309,Synchronizes watch history and progress between the local system and Trakt.
docs/spec/Section 8 - Scripts.md,313,- Retrieve Trakt watch history
docs/spec/Section 8 - Scripts.md,318,- Prepare data for UI watchlist and filters
docs/spec/Section 8 - Scripts.md,322,- Trakt watch history
docs/spec/Section 8 - Scripts.md,332,- Local data must remain consistent
docs/spec/Section 8 - Scripts.md,334,- Conflicts must be resolved deterministically
docs/spec/Section 8 - Scripts.md,338,- Depends on fetch_trakt for metadata
docs/spec/Section 8 - Scripts.md,339,"- Supports UI watchlist, watched filters, and resume behavior"
docs/spec/Section 8 - Scripts.md,340,- Supports audit_versions.py by validating watch progress integrity
docs/spec/Section 8 - Scripts.md,343,- Multi‑profile Trakt sync
docs/spec/Section 8 - Scripts.md,351,All scripts must uphold the following system‑wide guarantees:
docs/spec/Section 8 - Scripts.md,353,- No script may introduce external asset URLs
docs/spec/Section 8 - Scripts.md,354,- No script may remove fields required by UI views
docs/spec/Section 8 - Scripts.md,356,- All merges must be deterministic
docs/spec/Section 8 - Scripts.md,357,- All metadata must remain internally consistent
docs/spec/Section 8 - Scripts.md,358,- All asset paths must match Section 7
docs/spec/Section 8 - Scripts.md,359,- All watch‑history fields must remain stable for watchlist.html
docs/spec/Section 8 - Scripts.md,364,The following rules apply **only** to watchlist.html:
docs/spec/Section 8 - Scripts.md,372,This exception exists **only** for the Phase‑4.x standalone watchlist page.
docs/spec/Section 9 - Workflow.md,4,**Version:** V0.00
docs/spec/Section 9 - Workflow.md,13,- assets remain synchronized
docs/spec/Section 9 - Workflow.md,14,- versioning remains consistent
docs/spec/Section 9 - Workflow.md,15,- validation runs regularly
docs/spec/Section 9 - Workflow.md,18,"This section describes **what each workflow must accomplish**, not how it is implemented."
docs/spec/Section 9 - Workflow.md,23,The system must support the following workflow categories:
docs/spec/Section 9 - Workflow.md,26,- **Asset Synchronization Workflows**
docs/spec/Section 9 - Workflow.md,27,- **Version Audit Workflows**
docs/spec/Section 9 - Workflow.md,28,- **Integrity Validation Workflows**
docs/spec/Section 9 - Workflow.md,36,- `.github/workflows/validate.yml` for validation-only checks against the tracked repo state
docs/spec/Section 9 - Workflow.md,37,- `scripts/run_pipeline_tmdb_trakt.py` as the authoritative end-to-end local runner mirrored by the build-data workflow
docs/spec/Section 9 - Workflow.md,45,"- Trigger metadata fetch scripts (TMDB, Trakt, TVMaze, OMDb)"
docs/spec/Section 9 - Workflow.md,60,# **9.4 Asset Synchronization Workflows**
docs/spec/Section 9 - Workflow.md,61,These workflows ensure that all required assets exist locally.
docs/spec/Section 9 - Workflow.md,65,- Validate asset directories
docs/spec/Section 9 - Workflow.md,66,- Identify missing or outdated assets
docs/spec/Section 9 - Workflow.md,67,- Produce asset synchronization reports
docs/spec/Section 9 - Workflow.md,70,- Asset manifest
docs/spec/Section 9 - Workflow.md,71,- Local asset directories
docs/spec/Section 9 - Workflow.md,74,- Updated assets
docs/spec/Section 9 - Workflow.md,75,- Asset validation summary
docs/spec/Section 9 - Workflow.md,79,# **9.5 Version Audit Workflows**
docs/spec/Section 9 - Workflow.md,80,These workflows ensure that version metadata remains consistent.
docs/spec/Section 9 - Workflow.md,83,- Trigger audit_versions
docs/spec/Section 9 - Workflow.md,84,- Validate schema versions
docs/spec/Section 9 - Workflow.md,86,- Produce version audit reports
docs/spec/Section 9 - Workflow.md,89,- Version manifest
docs/spec/Section 9 - Workflow.md,94,- Version summary
docs/spec/Section 9 - Workflow.md,98,# **9.6 Integrity Validation Workflows**
docs/spec/Section 9 - Workflow.md,103,- Validate asset presence
docs/spec/Section 9 - Workflow.md,109,- Local assets
docs/spec/Section 9 - Workflow.md,121,- Perform periodic asset validation
docs/spec/Section 9 - Workflow.md,122,- Perform periodic version audits
docs/spec/Section 9 - Workflow.md,133,# **9.8 Workflow Invariants**
docs/spec/Section 9 - Workflow.md,134,The following must never change:
docs/spec/Section 9 - Workflow.md,136,- Workflows must be deterministic
docs/spec/Section 9 - Workflow.md,137,- Workflows must not modify authoritative fields incorrectly
docs/spec/Section 9 - Workflow.md,138,- Workflows must not delete assets without replacement
docs/spec/Section 9 - Workflow.md,139,- Workflows must not introduce schema drift
docs/spec/Section 9 - Workflow.md,140,- Workflows must always produce human‑readable reports
docs/spec/archive/Section 5.6 - Person Popup (future phase).md,8,- The Person Popup was never part of the core product vision.
docs/spec/archive/Section 5.6 - Person Popup (future phase).md,16,"- **Do not create** any assets, templates, or handlers related to this popup."
docs/spec/archive/Section 5.6 - Person Popup (future phase).md,19,### Versioning Note
docs/spec/archive/Section 5.6 - Person Popup (future phase).md,20,- Deprecated as of **Spec Version X.Y** (update with your current version).
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,17,strict versioning
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,36,Asset pipeline
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,62,4.8 Watchlist / Watched Filters (future phase)
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,84,required fields
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,104,SECTION 7 — Assets & Media
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,111,future‑phase asset types
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,112,"SECTION 8 — Scripts (TMDB, Trakt, Image Caching)"
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,115,fetch_trakt.py
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,119,schema validation
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,125,validation gates
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,130,SECTION 10 — Versioning & Metadata
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,133,version triple rules
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,135,monotonic versioning
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,136,future‑phase versioning extensions
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,157,SECTION 13 — Invariants (Things That Must NEVER Change)
docs/spec/archive/working_notes/FULL outline of the authoritative specV0.01.md,167,versioning rules
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,1,TITLE: File Versioning and Inventory Requirements
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,6,2. Each file must include a version suffix in the filename:
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,9,3. When a new version is created:
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,10,"- If the file has no version suffix, append _V0.00."
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,11,"- If the file has a version suffix, increment it by +0.01."
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,13,4. Each new version is created as a copy of the previous version.
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,18,6. Inventory must track:
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,23,- Replacement/Retired Date (blank for active version)
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,25,7. Inventory must always reflect the latest state after each versioning operation.
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,29,1. Sections with multiple views or popups must generate sub‑section files.
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,33,3. Each sub‑section must have its own Markdown file:
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,37,5. Scripts must:
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,39,"- Apply versioning rules (_V0.00, _V0.01, etc.)."
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,41,6. Documentation must reference all sub‑sections consistently.
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,46,"Version numbers are always two decimals: 0.00, 0.01, 0.02, etc."
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,48,Old versions get a “Retired Date”.
docs/spec/archive/working_notes/File Versioning and Inventory Requirements.txt,49,New versions get a fresh entry with no retired date.
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,6,"trakt_id,"
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,18,"trakt_id,"
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,60,2️⃣ Required pipeline changes (step-by-step)
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,61,A. Fetch scripts (TMDB / Trakt)
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,62,Script responsibility	Required change
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,64,Show fetch	Already OK → must fetch seasons + episodes
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,70,Pipeline must:
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,74,"Store locally	/assets/posters/, /assets/backdrops/, /assets/stills/"
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,77,Missing image	Emit null (never omit key)
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,83,Pipeline must compute:
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,114,UI never calculates this.
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,133,+ trakt data
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,153,+ trakt data
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,161,+ trakt data
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,169,+ trakt data
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,181,in watchlist or not
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,190,From /sync/watchlist
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,191,"listed_at → if present, it’s in your watchlist"
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,196,in_watchlist: true/false
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,204,in watchlist or not
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,217,From /sync/watchlist
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,218,"listed_at → if present, it’s in your watchlist"
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,225,in_watchlist: true/false
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,270,in_watchlist: true/false
docs/spec/archive/working_notes/Mandatory-PIPELINE SOLUTION.txt,276,in_watchlist: true/false
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,18,Section 7 — Assets
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,21,Section 10 — Versioning
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,24,Section 13 — Invariants
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,50,This section must be:
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,64,• aligned with the versioning/metadata rules
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,71,1. This section must stand alone as a complete document.
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,72,2. It must NOT reference other sections implicitly; restate anything needed.
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,73,3. It must NOT simplify or summarize.
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,74,"4. It must NOT omit any requirement, rule, constraint, or behavior."
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,75,5. It must NOT invent architecture or features.
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,76,6. It must include ALL future‑phase features relevant to this section.
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,77,"7. It must be structured, deterministic, and unambiguous."
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,78,8. It must be formatted in clean Markdown.
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,79,9. It must be suitable for saving as:
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,81,"10. It must be long enough to be authoritative, but not padded with filler."
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,128,Watchlist / Watched Filters (future phase)
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,159,Section 7 — Assets
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,162,SECTION_NAME = Assets & Media
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,166,"SECTION_NAME = Scripts (TMDB, Trakt, Image Caching)"
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,171,Section 10 — Versioning
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,174,SECTION_NAME = Versioning & Metadata
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,183,Section 13 — Invariants
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,186,SECTION_NAME = Invariants (Must Never Change)
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,206,"Run your versioning script to create V0.01, V0.02, etc."
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,215,the versioning script
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,240,watchlist.txt formerly show_pages.txt
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,258,"Shift from TXT inputs to JSON as source of truth eliminates parsing risks, ensures data quality, and adds traceability via history and active flags. TXT remains user-editable; workflow parses/cleans it to update JSON, which scripts use for reliable TMDB fetches."
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,260,"Implement new script (parse_txt_to_json.py) to split TXT lines by |, clean/normalize (strip spaces, titlecase, fetch TMDB official names/ID if missing), update JSON atomically (add/update entries, flag inactive on removal, append history with timestamp/action/changes). JSON structure: list of dicts "
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,262,"Shift TXT to input only; parse/clean to JSON (shows.json, movies.json in data/) as source of truth. Add workflow step: new script parse_txt_to_json.py runs first, updates JSON (add/update, no delete, flag inactive, append history with timestamp/action/changes). fetch_tmdb.py updates to use JSON for "
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,264,"""Override current SPEC with this manual update: Implement design shift where tv_list.txt/movies_list.txt are user-editable inputs; create new script scripts/parse_txt_to_json.py to parse/clean TXT (split by |, extract title/year/ID/seasons, normalize case/spaces using TMDB official names via search/"
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,268,"Group under headers: ""Data Source Migration"" (TXT→JSON shift, parser rules, cleaning/normalization); ""JSON Schema"" (fields as above, required/optional); ""Workflow Pipeline"" (add parse step pre-fetch_tmdb, error flows); ""Error Handling"" (logs, data.json errors, retries, validations); ""Traceability"" ("
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,270,"i) Code changes: fetch_tmdb.py (use JSON input, remove TXT parse); new parse_txt_to_json.py; build-data.yml (add parse step); fetch_trakt.py (minor: ensure data.json compatibility); sync_trakt.py (none, as wrapper)."
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,273,"Interdependencies: Workflow chain (parse→fetch_tmdb→fetch_trakt) unbroken; data.json as output hub. API: v3/v4 auth, rate limit (sleep 0.2s/call), direct /tv/{id} prefer over search. Smart handling: Parser skips malformed, warns duplicates; workflow exits on parse fail; unexpected (no ID: search TMD"
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,285,"Define TXT as input-only; specify JSON schema (fields, types, required); detail cleaning rules (spaces, case, TMDB normalization)."
docs/spec/archive/working_notes/NOTES for the FULL authoritative spec+plan.md,297,"Specify validations (JSON schema, ID checks); add retry/backoff for TMDB; uniform logging across scripts."
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,7,You must override the existing SPEC with the following manual update.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,8,"This prompt includes the design reasoning, constraints, workflow logic, schema philosophy, error-handling model, traceability rules, and interdependency chain that MUST be preserved."
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,13,"- Never give instructions, partial blocks, or placement notes."
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,14,- Never invent numbering.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,17,- All code must be complete and runnable.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,18,- All SPEC sections must be complete and ready to paste.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,22,DESIGN REASONING (MUST BE PRESERVED)
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,28,2. JSON files must become the source of truth.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,29,"They provide structure, validation, normalization, and traceability."
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,31,3. A new parser script must:
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,40,4. fetch_tmdb.py must no longer parse TXT.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,41,It must rely exclusively on JSON to ensure consistency.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,43,5. The workflow must run in this order:
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,44,parse_txt_to_json.py → fetch_tmdb.py → fetch_trakt.py → sync_trakt.py
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,46,6. Error handling must be deterministic and consistent across scripts:
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,61,8. Atomic writes are required:
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,66,9. Interdependencies must remain intact:
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,69,- fetch_trakt.py enriches data.json
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,70,- sync_trakt.py syncs external services
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,72,10. TMDB normalization is required:
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,78,JSON SCHEMA (REQUIRED)
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,81,Each entry in shows.json/movies.json must be:
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,100,CORRECT VS INCORRECT BEHAVIOR (MUST FOLLOW)
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,131,3. Then run fetch_trakt.py
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,132,4. Then run sync_trakt.py
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,136,SCRIPT UPDATES REQUIRED
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,154,- Fail workflow on schema validation errors
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,156,D) OPTIONAL MINOR UPDATE: fetch_trakt.py
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,200,[VERSION] v4.5.0
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,215,"Migrate from TXT-based metadata ingestion to a JSON-based source of truth to improve data quality, normalization, traceability, and workflow reliability."
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,220,"- JSON files (`shows.json`, `movies.json`) become the canonical source of truth."
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,230,Each entry in `data/shows.json` and `data/movies.json` must follow:
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,253,- `tmdb_id` is required; search TMDB if missing.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,254,- `official_title` must always match TMDB canonical naming.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,258,- `history[]` must record all adds/updates with UTC timestamps.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,259,- JSON must be written atomically.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,291,### New Required Order
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,294,3. `fetch_trakt.py`
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,295,4. `sync_trakt.py`
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,299,- Fail on schema validation errors.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,301,- All scripts must be deterministic.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,307,### Required Behavior
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,321,- Timestamps must be UTC ISO8601.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,322,- JSON must be deterministic and stable across runs.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,323,- Atomic writes required for all JSON outputs.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,329,### Required Chain
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,332,- Trakt fetch enriches `data.json`.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,338,- No script may bypass schema validation.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,347,- validation
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,356,- Ensures TMDB canonical naming.
docs/spec/archive/working_notes/SPEC Overide-Notes.txt,364,This override is **active** and must be treated as authoritative until merged into Sections 1–7.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,4,**Version:** V0.00
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,13,"Shift from TXT inputs to JSON as source of truth eliminates parsing risks, ensures data quality, and adds traceability via history and active flags. TXT remains user-editable; workflow parses/cleans it to update JSON, which scripts use for reliable TMDB fetches."
